review_id,user_id,business_id,name,postal_code,latitude,longitude,review_count,date,year,month,season,stars,text
WZ1Mw2PfckLyFhf5o7pSyQ,8LIfPfervWVYYpHWpjxTnQ,KC4Eo1S3AMA2qk8ULiLEkg,Bridgestone Arena,37203,36.1591434847,-86.7785167696,232,2019-08-07 21:43:44,2019,8,Summer,4.0,"Whether it is a concert, festival or sporting event -Bridgestone has you covered.
Great location! 
Food is good if you need a snack.
Preds Pro Shop here too!!
The bathrooms are newly renovated!"
mKzAMwY87RTZ8E6owt4Q5A,oj5Bi3ZTSyz3tV-lV76KaA,Sh5x88Ty9NGgMvLoIKxAiQ,Ole Red,37201,36.1617128,-86.7763333,629,2019-06-15 23:23:08,2019,6,Summer,2.0,The only good part was music from Trey Odell and the view. Server was not knowledgeable of what gluten free options they have. Friends fries were cold. Server forgot to put in one item we ordered
Q49VZT9jJ9IFvkHrrdxt8A,H9qVQMsOLvzi60oPsUkepA,kjhIbW8NKRvXmLDwz7lzhw,Margaritaville - Nashville,37201,36.16138,-86.777197,580,2019-05-03 01:19:27,2019,5,Summer,2.0,"I was excited to add this place to my list to have a drink for my first visit to Nashville.  What a disappointment.  Old decor and I did not think it was very Jimmy Buffety.  We sat at the bar and nearby was a singer.  He was ok. Did a couple of sing along songs.  That was fun. Lots of drinks on the menu.  I was surprised that they didn't have more of a selection of margaritas.  A lot of their drinks had pineapple juice in them and I am allergic to pineapples. I ended up ordering a strawberry daiquiri.  But asked the bartender if there was any pineapple in the margarita.  I know they normally do not - but like I said there was only a few drinks that did not have pineapple in them.   He asked if I was allergic and when I told him yes, he said he would wash a few things before he made my drink.  Appreciate that!  But when I got my drink?  It had a pineapple hung on the rim of my glass. Hmmmm..... As for the drink it had to have been a virgin- could not taste the alcohol - not even a little bit.   Same for the husband - could not taste the alcohol.  24 dollars for 2 drinks that weren't that good?  I wouldn't recommend this place."
IX47Z49qOeR4cTWhNvA6jw,XAOW1F0nKBgyrqRjba2M4w,kjhIbW8NKRvXmLDwz7lzhw,Margaritaville - Nashville,37201,36.16138,-86.777197,580,2015-02-08 00:43:37,2015,2,Winter,5.0,"Words cannot describe the level of customer service that Shelby bestowed upon me, true professionalism at its finest. You could tell she was an expert at customer service and it showed. If I could pick one waitress to serve me my food for the rest of my life at a restaurant it would be Shelby. I'm literally breath taken and I will spread the word of her legendary service."
WRb4DjYB8lG4q7dx3OGA6w,fzrVHhBLoHViLfu11CDUcw,Sh5x88Ty9NGgMvLoIKxAiQ,Ole Red,37201,36.1617128,-86.7763333,629,2019-06-14 17:28:00,2019,6,Summer,1.0,"This place is new and nice. Pretty clean as well. The staff is deplorable and customer service leaves a lot to be desired. The manager actually made a derogatory remark about the length of time it took me to get up the stairs. I was born with a rare muscle disease. I feel like anyone who patronizes this bar is likely to be treated the same way. Will not return and will let everyone I know exactly how I felt.

Bleu Butler"
vjv_KKkkWl3yIFbwcMbzxw,JJfYN0FV_Fjw6IP5weJ74g,dYYkzkiAQoOtRjdR0kcspw,Tennessee Brew Works,37203,36.1504112236,-86.7759260162,421,2019-05-26 17:41:32,2019,5,Summer,4.0,"Great atmosphere. Good beer. Yummy food! 

We couldn't check in to our AirBnB until late afternoon so this was a perfect stopping place for us. 

My boyfriend and I split the burger and the chicken sandwich. Both were unique and yummy, but very filling. My favorite part of our meal was the French fries. The seasoning was super good. 

The beer was okay. The flight was a good value so it was nice to try a few different options, but I didn't like them enough to order a full glass. 

We brought our dog and sat outside. The outdoor seating is nice and the inside is super open. You can even walk through the brewery portion of the building."
1MI7haJeuFIem_-IfjOE_g,2KpXYjQVPb9_LjfaorG3Fg,Sh5x88Ty9NGgMvLoIKxAiQ,Ole Red,37201,36.1617128,-86.7763333,629,2019-08-12 20:40:23,2019,8,Summer,1.0,I was so dissatisfied with the service and lack of quality and taste of the food.  Service horrible and takes forever.  Party of six normal no heavy drink orders basic food requests.  All the people in the dinner party said same.....food bad.  Does Blake eat here?  So excited no bummed over it.  People at KOA also said food bad they all went on different days too.  Missed opportunity for a Big Bang but a big flop.  Also several people said his other place just as bad.
iJQ3JXsQbNVpX2Ee0J5P7A,cufhYFdyrUAt4SWe-m0grQ,KC4Eo1S3AMA2qk8ULiLEkg,Bridgestone Arena,37203,36.1591434847,-86.7785167696,232,2015-06-02 18:04:13,2015,6,Summer,4.0,"This place is a city. It's just so so big. I remember when Bridgestone was brand new and the city was courting a hockey team. Hockey? In Nashville? Do ya know where you are? This is football country. O course, these were the days when Peyton Manning made sure that Saturdays in the Volunteer state were burnt orange. Well, history has shown that hockey has made a much better home of late in Nashville than football has (no pressure, Mariota) and Bridgestone has stood the test of time.

I don't get the complaints that it's old. The arena is less than 20 years old, people. Wrigley is old. Bridgestone is barely walking. And, despite its relative youth, it's already undergone some pretty significant (and impressive) renovations. Parking is easy.* There are plenty of access points. Three levels give goers the option of a variety of experiences. The on-site dining is choice (and that space has been redone as well). And the arena itself is massive. It's designed to hold a ton of folks but I have never felt smashed in or uncomfortable. I've also never been here for any other reason than to attend a hockey game. I know! I didn't even go to hockey games when I lived in Chicago. But, I wanted to check out some pro sports, Music City-style and until the NBA can figure out that Nashville is perfect for a team, hockey it is (change my mind, Mariota).

Watching hockey at Bridgestone is fantastic. There's not a bad seat in the arena and the good seats are *really* good. The fans are into it, support the team, make noise, and are psyched to watch the action. Nashville's a hockey town. Who knew?** Plus, there's good music, great graphics and a fantastic atmosphere. Again, I've never attended a concert at the Arena. If I had, perhaps my opinion would/will change. But until that happens, I'm more than happy to come here for a hockey game. I'd be even happier to come here for a NBA game. I'm looking at you, Raptors.

*It is. Don't argue.
**Keep in mind, Miami has a hockey team as well. Games/fans are not nearly as fervent... which is to be expected. The Panthers should move to Indy, Cincy or Cleveland."
6JGfHDhZdaZB9ol2Q1W4GQ,g5wuZ_h_YBFa9ltyUf_hYQ,Sh5x88Ty9NGgMvLoIKxAiQ,Ole Red,37201,36.1617128,-86.7763333,629,2018-06-05 02:40:29,2018,6,Summer,5.0,"Wow It was our First time at Broadway's new restaurant, Ole Red- Blake Sheltons new establishment. Thanks to our waitress Creuna she was awesome. Great band JD Shelborne and food was amazing.For lunch we had the burger and chicken biscuit sandwich. Both were excellent and complimented by great drinks. Very clean place and service superb. Highly recommend when in Nashville."
GU0D7F5Na59R9QM9hp1ZnQ,LMvGr9_gUrIwnD2iBS5MlQ,vKp-9VW7f9-ZEpWZpVCRJw,The High Watt,37203,36.1529535,-86.7805384,23,2015-08-02 04:37:34,2015,8,Summer,3.0,"This is a nice little venue to watch some bands.  The sound is great, the bar is small, the price is reasonable, can hold a good crowd.

Why 3 stars?  Because they don't have enough seating.  I was very, very, very lucky that someone gave me their stool.. Otherwise, I would have left early and not seen the two bands playing.

Shame on them for not having enough seating..
Why can't it be more like the Bluebird with tables and chairs and waitresses?
Imagine the business they would do, then!!!!

But they don't think that there are ALL different age groups that attend these concerts and some people can't stand all that long."
gx74pLJemCBYF7pDaFYgpw,WtYYz_r6XZtKwUEzqCM1Ng,kjhIbW8NKRvXmLDwz7lzhw,Margaritaville - Nashville,37201,36.16138,-86.777197,580,2019-08-09 13:14:21,2019,8,Summer,4.0,"I wanted to add to my review that our food may not have been outstanding; but it was still pretty good.  (Our group of 5 managed to finish it off!). I also wanted to add that our server, Olivia, was outstanding!  She was friendly, helpful when we were ordering, and quick to anticipate drink needs & get them our in a timely manner.  She is definitely an asset to Margaritaville!"
416XHQ_1v_sQMufC1goHqA,cufhYFdyrUAt4SWe-m0grQ,vKp-9VW7f9-ZEpWZpVCRJw,The High Watt,37203,36.1529535,-86.7805384,23,2016-01-13 22:04:13,2016,1,Winter,3.0,"3.5

Yet another cool venue in Nashville. One of the things I like noticing is the sheer number of places at which to see a show and how those places change depending on location and/or artist. There's no need to have a cookie cutter live show experience in Nashville -- which is just another reason to love this city.

The High Watt is part of the Cannery Ballroom ensemble. So, you know where you are and you know what you're getting. What sets HW aside from its partner/neighbors... the ceiling seems higher at HW. The layout is a bit more straight forward in that you ascend the stairs, walk past the bar and directly in front of you is the stage. If it sounds simple, it is... and it's the reason I just can't quite make it to 4 stars. The venue is very small. This is perfect for an intimate night with a favored artist. This is frustrating for a more raucous show and an attempt to either get anywhere near the bar or situate yourself anywhere other than where you first land. There's a small seating area to the left but who comes to a rock show to sit? I don't think HW is the right sort of venue to sit and watch a show and I wouldn't recommend coming to a see that kind of show here. See above re multitude of different venues for different types of shows/artists. Plan wisely and know what you're getting into before coming out. Once you've done your homework, I think you're in good shape for a fun night out at The High Watt."
lcGaZMBn4tvMpwbWP5sxxA,7mBVHw2IiaN3YrgpgPOyFQ,Sh5x88Ty9NGgMvLoIKxAiQ,Ole Red,37201,36.1617128,-86.7763333,629,2019-07-12 14:50:40,2019,7,Summer,4.0,"Great atmosphere , several great bands. Nice atmosphere. So much food it was difficult to eat. Only negative while all four of us enjoyed everything about the Resturant. There was no place to park and the cost of 25.00 for parking  was steep, for no longer than we were there."
iJpHLCHAPhTQ7i0nkobp3w,B0fzg0eUWplNBzfSJsCFDg,BWPokhrYnWdfxdaUaM6l9Q,Nashville Symphony,37201,36.1599355658,-86.7759658783,107,2016-07-13 14:40:29,2016,7,Summer,5.0,"Yes, yes, and yes.

The Schermerhorn is a fantastic venue (and wonderful addition to downtown Honky-Tonk Central) hosting all manner styles of music performances. In fact, for some people it is a bit of a surprise in this country-centric music mecca.

We've enjoyed attending a abundance of events ranging from Classic Symphonies performed by the the highly talented, 5-star Nashville Symphony Orchestra to Jazz Concerts & Pop Performances by legends such as The Manhattan Transfer, Johnnie Mathis, Frankie Valli & the 4 Seasons, to Movies...accompanied by the orchestra. That's a treat in and of itself. A live performance of the music while viewing the full length motion picture.

The offerings are not limited to classical or jazz or pop. Music of ALL kinds is presented in the on-going plethora of concerts and events. Just check out the incredible schedule: https://www.nashvillesymphony.org/tickets/calendar . It is truly impressive and offers something for every age: children to senior; every taste: classic to country; multiple venues: in the hall to in the park to smaller, intimate special parties. 

The highly talented symphony is led by world-class conductors Giancarlo Guerrero (Music Director), Vinay Parameswaran (Associate Conductor) and Kelly Corcoran (Chorus Conductor). Ushers and support staff are always courteous and willing to assist in any way possible. (Don't hesitate to ask for directions--the venue can become confusing with its myriad of hallways and transition areas.)

Parking is available in numerous downtown lots. Discounted Pinnacle Parking Garage vouchers(limited) are available prior to the performance and special discounts are given to concert series subscribers. You can also park in the public lot located conveniently across 4th Avenue under the Music City Walk of Fame Park.

I afraid my words are inadequate in describing this treasure trove in downtown Nashville. I heartily encourage you to experience it for yourself."
eJzcDbcIFAWTBs9Td_mzzQ,o5Bq5wghQWyXDgDeg9fDXA,Sh5x88Ty9NGgMvLoIKxAiQ,Ole Red,37201,36.1617128,-86.7763333,629,2019-06-13 23:29:07,2019,6,Summer,1.0,"Travelled all the way from Hawaii to watch the Gone West Band at Ole Red, waited 3 hours outside the venue to find our that we still can't go inside because they've reach capacity and if we continue to wait, their set would've been done already. So disappointed."
imiNIbLmCKbZnyWTsQRihw,8th1kKZEMD0-wFjIU5EugA,BWPokhrYnWdfxdaUaM6l9Q,Nashville Symphony,37201,36.1599355658,-86.7759658783,107,2019-02-10 04:17:05,2019,2,Winter,5.0,"The Symphony Center is located in the heart of downtown Nashville with available parking directly in fronted the building-about $35-I believe they also offer valet, but when we arrived 30 minutes prior to the show, it was already full or closed. The interior creates a very elegant ambiance with great seating. We had the ""box seats"" which offers it's own private bar area on each floor. A definite recommend for date night!"
xiYI1e6iFJsSQDOgEKKNyA,CjeCwXMA-WIPmIIyzhGwIA,dYYkzkiAQoOtRjdR0kcspw,Tennessee Brew Works,37203,36.1504112236,-86.7759260162,421,2018-07-21 21:31:02,2018,7,Summer,5.0,"Went here for a tour on Saturday at $11! Our tour guide Jason was super friendly, and definitely made it a more personal experience asking where we were from, if we had been on a tour before, and tailored the tour information to our interest. We were able to taste 2 beers that day Southern Wit and a porter, Pie Town Porter. They gave us a pint of whatever beer we wanted and let us keep the glass. It was a great experience, and we stayed for a while and got another flight to taste! Great beer, great people with lots of seating (2 floors), definitely would come back here again for the ambience and beer."
vrRBXnWd-1O0vVqPVdmVaA,gwUYV_P-AQZxQR3qdEEuJg,6p07zfmJWvytr0paqpyvbg,Layla's Honky Tonk,37203,36.1609157,-86.7781032,194,2019-06-22 06:07:10,2019,6,Summer,1.0,"The most unfriendly staff!!! Not welcoming and very rude! Sad, was excited to experience it as I've heard great things!"
96Cg4eP_jd6pVGvThsngqQ,-yYDMkDWFRpGAxllkRDXCA,dYYkzkiAQoOtRjdR0kcspw,Tennessee Brew Works,37203,36.1504112236,-86.7759260162,421,2019-07-19 12:19:31,2019,7,Summer,5.0,What a fun place! Staff is VERY friendly. I shared the wings and had the sauce on the side. To be honest the dry rub on the wings was so yummy that I didn't even need the sauce. The beer in the picture is Basil Ryeman and it was just what a saison should taste like.
R1YIJkNOENvABdy4JDP0xA,Pj4bP_ZF1EPOltvwJJT-kg,KC4Eo1S3AMA2qk8ULiLEkg,Bridgestone Arena,37203,36.1591434847,-86.7785167696,232,2015-08-20 04:16:21,2015,8,Summer,4.0,"I've been to a few concerts here and it's always been a pretty good experience. 

Lately, they've updated their concessions and now offer great, local beers. I really appreciate that b/c, if I'm going to pay too much for a beer, I'd rather spend an extra dollar and get one worth drinking. The staff is always friendly and helpful. The sound and ambiance is what you'd imagine of an arena (big, loud, dark.) They check purses before you go in but it's nothing too crazy. The parking is less than ideal but that's just downtown, in general.

After seeing a few shows here, I've decided I'm just more of an amphitheater girl. You get a really big show at the arena but there are just so many people and the place is so big, there's not much of a vibe. For what it is, I think it is a great ""what it is."" Also very conveniently located if you want to crawl around downtown after an event. Leads straight out onto Broadway and all your world-famous honky-tonks.

Fun fact: The Nashville Convention and Visitor's Bureau has a visitor's information/gift store in the arena. It's the funny looking part off the side at the corner of 5th and Broadway (with the radio tower on top.) Obviously, the radio tower is a wave to WSM and the reason that part jets off the side in a weird angle is because it's supposed to look like the building is bowing down and paying homage to the Ryman Auditorium, the first home of the Grand Ole Opry, which is located just a bit further up the street off 5th Ave. Now, go impress your friends!"
_jKGpOP0eGii7TF-z42urA,90yTgvb2Eyh3acicXFgEMg,6p07zfmJWvytr0paqpyvbg,Layla's Honky Tonk,37203,36.1609157,-86.7781032,194,2014-01-11 15:44:07,2014,1,Winter,4.0,"I like this place. It's the perfect dive bar. Small and cozy atmosphere. Brick walls, license plates nailed up everywhere. It was busy but not packed. Bartenders were very attentive and the band they had was really good. Very laid back crowd. Mostly young groups of friends, but a few older couples hanging out. What more can you ask for in a bar? Had a great time."
y-7JqqMiUhG1JPSqV5zZJw,79kkZAMT_k8d4Lcj2F73vA,RJPRi1pwocHNZr9ISz_P-A,National Underground,37201,36.1617952,-86.7744663,126,2013-05-27 00:52:53,2013,5,Summer,1.0,"We stopped there on a Saturday morning around 10:30am. The service was the worst I have ever had anywhere - anytime. It was not crowded - maybe 15 people in the place. It was 10 minutes before we saw a wait person, It was another 10 before she brought us any drinks. They ran out of glasses. She only returned once after we summoned her to ask how much longer until the food was out - she said it was going to take a while - 10 minutes more. We waited 20 minutes more. She didn't return, we waited 45 minutes total for the food that never arrived. We gave up and left."
Npw3yxVKRdvQPeTzoWaPyA,qAwJdW_j6IL3lx0PrQ8T5A,kjhIbW8NKRvXmLDwz7lzhw,Margaritaville - Nashville,37201,36.16138,-86.777197,580,2017-11-21 02:32:02,2017,11,Winter,5.0,Stopped in before my concert right across the street at the Ryman. I ordered the Shrimp Scampi along with the Uptown Top Shelf Margarita as recommended by our friendly server Francine. The food took a little long but it was a busy night in town and Francine kept us informed along the way. My party and I enjoyed it and will definitely comeback to enjoy a little bit more of the live music and great food.
X05S7l4ojN0_Xy8WSjgqVw,f5zQuo6H1JixeTIOPis7sQ,dYYkzkiAQoOtRjdR0kcspw,Tennessee Brew Works,37203,36.1504112236,-86.7759260162,421,2019-05-12 22:01:26,2019,5,Summer,4.0,"Came here on a Friday night with some Nashville locals and was shocked it wasn't more busy, but that was fine with us. It looked like the live music had just wrapped up and there was plenty of outdoor seating. Beer was good as expected and I hope to come back and try some others another time. 

Ordered the Southern Grilled Cheese with bacon and WOW was it good. The pear butter added a unique and delicious flavor. The bacon was really thick; it was good but next time I would probably skip it. The food was really good but a bit overpriced; granted it was a very gourmet grilled cheese."
dPuqWxpOlVCvjCwSUubL3A,AMN-qMdglKigmInBiEVvug,dYYkzkiAQoOtRjdR0kcspw,Tennessee Brew Works,37203,36.1504112236,-86.7759260162,421,2019-08-18 15:57:17,2019,8,Summer,5.0,This is one place we always visit when going through Nashville or staying for the weekend!! The beer is so good and clean and food is phenomenal!!! They are dog friendly and the location and atmosphere is very cool. They usually have locals musicians come in every night and I would highly recommend the tour.
O4HlWIP4KnvN8YG6Ls_P-w,M9I061n836XwHk0bEDdkpg,Sh5x88Ty9NGgMvLoIKxAiQ,Ole Red,37201,36.1617128,-86.7763333,629,2019-11-02 02:10:57,2019,11,Winter,2.0,"I was not impressed with Ole Red. After checking reviews, we decided to give this a try. The three of us were seated within 10 minutes and the server arrived at our table soon after we were seated. The menu was somewhat limited, typical Nashville bar food fare. We ordered one hamburger and two salads. Things were a little pricey, but we were in the heart of Nashville's tourist area and realized we were going to pay more. The disappointing part was when our food arrived. The home made tater tots were soft and tasteless. Even with salt, pepper and ketchup, they were not worth the calories. If you can't make them better than what we'r buy at the grocery, don't try.  The burger was ok, but probably was frozen patty they slapped on the grill. The worst impression was made by two of the saddest salads I've ever seen. Old lettuce, mushy cherry tomatoes, and so little of everything that you could almost see the plate through it. We ordered a piece of Nashville hot chicken with each salad for an up charge of $6. Each salad was served with a SMALL thigh. For $6, a thigh!? Top that off with having to ask for dressing three times because each time they brought a container out, it had maybe two teaspoons in it, we had made up our mind that Ole Red would not be anywhere we'd recommend or visit again. So- for over $60 we recieved, two salads, one hamburger, a beer, a tea and a water. And left hungry. Don't bother with Ole Red."
kQd3zJ-i7b0TV_SLRvvgRg,AGPbIqttdkifXECbmTRy3A,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2014-07-14 21:22:26,2014,7,Summer,4.0,"One of our favorite bars on Broadway. We were there weekday afternoon. Quick service and got to hear a great musician. So many dark, no-light bars..but this one has plenty if you're downstairs.

I had the pulled chicken salad and the chicken was great. The only reason I wouldn't give it 5 stars is that my fiance had the nachos and there wasn't any cheese on them. Weird, right?"
anyghYvqzqCpQO_U7_bmlg,CaF9Y7y8r6XXcj9UMZsobw,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2016-07-08 23:04:57,2016,7,Summer,5.0,"My family and I were visiting Nashville for the day and we starting to feel slightly parched and hungry. As we walked past Rippys the smell of BBQ drew us in. The bar and grill has a down stairs and upstairs bar and sitting areas. Upstairs can accommodate for larger groups and is air conditioned. The ribs, onion rings, pulled pork and mac and cheese are really good. I normally am very picky with pulled pork and can say this place is good. I personally ordered the sliced pork loin on Texas toast  (aka chilled cheese pork loin sandwich) and was very happy about my decision. Rippys has 2 bbq sauces (sweet and spivey). I liked mixing both together as the sweet had better flavor but I still wanted spicey.  The service was quick and you can tell the wait staff enjoy their jobs. Music is not as loud in the upstairs larger sitting area and is nice if you want to be able to talk without yelling. I highly recommend Rippys."
U7A_JzXa0ZUote8VT1gBEg,t-K2a1a4xgyjmIcd2VUhFA,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2017-07-31 03:21:39,2017,7,Summer,5.0,"Expensive, yes, but I thought it was worth it. The live music was phenomenal and the staff was super nice. The ambience was really fun and light. I would recommend it."
6qmx7CVwzje-BKrKZu7Hiw,cDKZlpih3pVhR4LWq00PRw,GOcyHHKE1kBMW9x1-6OwRg,Houston Station,37203,36.1431581,-86.7670587,16,2017-12-05 15:19:04,2017,12,Winter,5.0,"My husband and I had our wedding at Houston Station on November 25th. We cannot say enough about the beauty of the venue and the dedication of the staff! 
We decided to not use a wedding planner, and Elizabeth and Samantha were top notch helping us plan such a large undertaking. At our first meeting with Elizabeth she had a folder with recommended vendors. We felt the best part about Houston Station is that ALL of the vendors are in the building, they are used to working seamlessly together, and Elizabeth has long standing relationships with them. At our planning meetings, Elizabeth and the vendors were finishing our sentences! That is how much they anticipated our needs.
By the end of the wedding, we felt like Elizabeth and the staff were family. Elizabeth is no nonsense, runs a tight ship, and has the biggest heart of gold. She is a HUGE Alabama fan, and my husband is a HUGE Auburn fan. Of course we were married on the Iron Bowl. 
Elizabeth set up the grooms room with a TV for the game so my husband could watch it until the last minute. Even in the face of Alabama's loss to Auburn, she knew how special it was for my husband, and she graciously played along. 
Clearly, I can't say enough about the venue and the people. If you're looking for an upscale way to do it yourself, go to Houston Station. It is worth every cent."
2CuBgmDZLpsMQjrKJ4AvtQ,JMsKTU2OCwC5VY8Zrl5tAA,znrgu7fSTbFa9LVm__CV7A,Twin Kegs,37211,36.1107294,-86.7469186,71,2014-12-21 18:03:07,2014,12,Winter,4.0,"Oh...this place. What a gem, this place. 

Ok, first things first. Twin Kegs was recently voted ""best burger in Nashville"". I might agree with that. The burgers are DAMN good, but I've also not had every burger in Nashville so that's not really a fair assessment for me. BUT it's definitely a top contender! The article I read stated Twin Kegs was voted best burger and listed the price at $4. This is absolutely not true. The burger the bartender recommended as their best seller was $8.50. But, delicious nonetheless. 
The karaoke was certainly a thriller. STEVIE G., please come back! This place gets very lively for karaoke, so if that's your thing, get there early! 
They have a shuffleboard table and I was pretty damn good at it! 

All in all great bar food (don't put it on a higher pedestal than that) and great times had by all. This is a perfect combination to help you forget about the bad grammar on the sign. Don't you mean ""Internationally Famous""? :)"
ocCnXC_kHVJMq7yHgjgXJw,Hg8_M0jNCNdqvuDWbj3yNQ,a4-vWXSnhQ3DtCxoRSKUdA,The Rutledge,37201,36.1567427,-86.7741035,24,2013-06-28 18:09:05,2013,6,Summer,4.0,"Great place to hear live music.  The service isn't great, you probably will wait awhile for a drink, but other than that, it's great!"
0G87JrgslVoFzY9kIFd6vg,0JIAFXCQVh0M0TW88Lk0yg,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2015-05-31 05:22:47,2015,5,Summer,3.0,"We were drawn into Rippy's after we heard the music from the street. We got salads, chicken nachos and corn cakes with chili. The upstairs has an awesome vibe with a big bar on one side and lots of tables on the other side. There were three different bands playing (one upstairs, two downstairs). The woman singing upstairs had an amazing voice.  

Our server was super nice and attentive even when his section got pretty busy. The food was pretty average. The chili was good but I was hoping for better corn cakes. The nachos were pretty standard. The view from upstairs is nice and looks over all the commotion of Broadway. A table by the window is the perfect spot for people watching while listening to live music with a beer in hand."
gZP_UFcrk2BenSOEAykTMQ,RNA7Uy1i7HqVGRSOujr69A,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2014-08-02 01:26:27,2014,8,Summer,1.0,"What a freaking disaster, they make your order food within 5 minutes or they kick you off your table.....then you get to talk to security wannabe ""head of security"" True and the boys.......bad food, warm beer, thank god they bought the real estate before the boom in Nashville......."
vaGJri2qSlMoDIh8YWhStQ,F7omNblfEEkpMrPthubSbw,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2018-06-01 22:02:02,2018,6,Summer,1.0,"My girlfriends and I came to Nashville for 3 of their 21st birthdays. Two of them had temporary ID's because they JUST turned 21 in NC last week. They both had their old ID's that expired last week. Showing the bartenders both their new paper ID and their old ID that just expired, the bartenders would not serve them. I've been 21 since January with a normal NC ID and they questioned mine as well. The bartenders were the bitchiest women and this was the biggest bummer to all of us considering we just got to Nashville today and this was the first place we came."
OjtUzCdlzLtiJI6T4DNpkA,Lt6JO75l87FvmsHAkqtdMg,LmRyuir7orBNN43fyp8buQ,Soulshine Pizza Factory,37203,36.149797,-86.796315,211,2017-07-02 00:44:24,2017,7,Summer,4.0,"The food was pretty good! I recommend getting the crawfish bread, as that was the best thing our group ordered. The alfredo pizza was also very good, but the rainbow warrior left much to be desired. Ambiance was cool, and there was live music on the top floor."
GTTuyg-4hk-hLaKAXj5ATA,tOQw8L99SNXljj1tWSSBRA,maOMGu_2dSHKydBgZdTsvQ,Wildhorse Saloon,37201,36.1627656,-86.7751783,559,2013-02-26 17:03:32,2013,2,Winter,5.0,"Line dance lessons/dancing in general. Just do it. One of my favorite places!

Downside: bartenders upstairs are slllllow."
ZZHNV_EWvXGEtqHoMtXUbw,ZrR0WzNuxsIHCmVnKXAljg,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2016-11-14 02:59:55,2016,11,Winter,1.0,"Stopped here after the Packer /Titans game.  After finally getting waited on for a drink order, the server came back to inform us they didn't have Miller Lite. She again returned 10 minutes later to take another order.  We ordered both drinks and food at this time.  The reordered drinks arrived and some were warm. The pulled pork, beans and onion rings were barely warm.  Not a place I'd ever return to."
uR9ldAhkv4IKaCPF3Ghs5w,w22kniBV-H3cleKMXC6CzQ,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2018-07-22 02:41:02,2018,7,Summer,1.0,"If you like crowds and loud music then this is your place. Packed in like sardines, not clean. Don't care for Broadway, Just a bunch of tourist traps, go elsewhere in Nashville. Jack's Barbeque down the street has the best BBQ on Broadway"
XN7Oyma6qeySkfLsaqbLtQ,_-ggVXoStvRIWKPrtXq6hQ,maOMGu_2dSHKydBgZdTsvQ,Wildhorse Saloon,37201,36.1627656,-86.7751783,559,2014-06-17 17:33:49,2014,6,Summer,4.0,So much fun! We went on a Monday night so it wasn't packed but we had a blast learning to line dance and river dance!
on5J7Tc6Cbz8WDKwxzxAlw,fVyqfuToEHvlt8cknFqi5Q,maOMGu_2dSHKydBgZdTsvQ,Wildhorse Saloon,37201,36.1627656,-86.7751783,559,2016-07-20 18:40:10,2016,7,Summer,1.0,"This review is for their room rental and corporate meetings. 
* The food - although abundant - was not good. ""Eggs tasted like rubber.""  Another said, ""we should never come here again, this is just bad."" Our vegetarian and vegan had sandwiches brought in from across the street for lunch on day 1 and brought food for breakfast.  
* The AV situation on day one as bar none, the worst performance by a vendor in my career.  I've walked in to rooms and had phones missing, power cords forgotten, missing AV gear, and the like, but in each case the situation was quickly remedied and we got about our day. This had no excuse - there was no one to remedy the situation.  We had 30 plus people in a room and we have no AV equipment to use. I cannot understand how no AV person was present during the meeting. That's frankly unprecedented for anyone who rents meeting space. 
* Day 2 was loud, between a fan belt squeaking (I understood we turned off the AC to stop the noise?) and street noise.  Again, commented on by many but at that point the team had given up hope."
nQS-1Rs81x3C7i4vkYLbkw,Qw8P3BQACIZZ2YeHFN0WVg,Ns8vJxhsc5ygiX7Vff1bDQ,Rippy's Bar & Grill,37203,36.1603569286,-86.7781391237,900,2018-02-05 17:44:33,2018,2,Winter,3.0,"This review is for food only, not the music, ambiance, or service.

We were kind of pressed for time before a concert at the Ryman and needed a place serving something (anything) vegetarian.  To their credit they served a veggieburger, which is surprisingly not easy to find in the area.

At best it was ok, as were the somewhat soggy fries.  The three stars reflect our server, who was really nice and helpful, the music, and the rustic ambiance which we appreciated.

If you are vegetarian there are numerous really good options in Nashville, unfortunately not in the downtown area.  Allow time to eat and travel to your destination."
